"date","obs_gdp","obs_hours","obs_wages","obs_gdpdeflator","obs_corepce","obs_nominalrate","obs_consumption","obs_investment","obs_BBBspread","obs_longinflation","obs_longrate","obs_tfp","obs_gdi","obs_AAAspread","obs_nominalrate1","obs_nominalrate2","obs_nominalrate3","obs_nominalrate4","obs_nominalrate5","obs_nominalrate6"
"1985-03-31",0.6652390793356555,-46.50844671257275,0.11621302951903001,1.1768693430126653,1.3742838154306547,2.12,1.4104080924388862,-0.2247556943947543,0.4025000000000003,0.9624999999999999,2.87300375,0.2304816726214106,0.5569308401902728,0.1200000000000001,NaN,NaN,NaN,NaN,NaN,NaN
"1985-06-30",0.6749575990869894,-46.63306065472188,0.3755521029617237,0.5649137830267215,0.9010987607723564,1.98,0.9187375219057659,0.6214776660843496,0.4674999999999998,NaN,2.7160841275,-0.7393762627908494,0.48827470769240433,0.1200000000000001,NaN,NaN,NaN,NaN,NaN,NaN
"1985-09-30",1.1938013817990534,-46.83968582961313,0.8435777001820521,0.6399938139983519,1.0364607496250677,1.975,1.7656201953612394,-0.8668120328787776,0.4325000000000001,NaN,2.613343255,1.1748028416867629,0.8676932600217846,0.07249999999999979,NaN,NaN,NaN,NaN,NaN,NaN
"1985-12-31",0.4983899012089621,-46.35014798553492,1.3537160259987413,0.5356923485248188,0.7000951602114114,2.025,0.11919251034682166,1.6879183109949984,0.43999999999999995,1.0125,2.484825,-0.39982402398487915,0.3180239589092526,0.08999999999999986,NaN,NaN,NaN,NaN,NaN,NaN
"1986-03-31",0.6368461467197495,-45.69398883830935,0.9792108690766244,0.4846717262264377,1.0805317868331166,1.9575,0.7847856788945284,0.035063495031284475,0.5249999999999999,0.875,2.1898325,0.6023792704854868,0.7280394554606939,0.1625000000000001,NaN,NaN,NaN,NaN,NaN,NaN
"1986-06-30",0.19962223318006345,-46.123520664884765,0.7094434945262518,0.37096872138215886,0.6604976014999764,1.73,0.335377398204173,0.11917643062309413,0.6499999999999999,NaN,1.962651172,-0.36085602363216035,0.004669980978233568,0.3325,NaN,NaN,NaN,NaN,NaN,NaN
"1986-09-30",0.6524310285546009,-46.00120238445449,0.762897327960177,0.4651966658534512,0.661246534261295,1.5525,1.551562916076632,-0.3710279448057685,0.7,NaN,1.93558945325,-0.11287260299981017,0.31393728803125187,0.36250000000000004,NaN,NaN,NaN,NaN,NaN,NaN
"1986-12-31",0.18469563842454795,-45.812984368564,0.7141504574882052,0.6022167461019023,0.7965076957094475,1.5675,0.34724237545427084,0.5262335388799277,0.6624999999999999,0.875,1.91453064525,-0.8085247769128536,0.4545453637939012,0.30999999999999983,NaN,NaN,NaN,NaN,NaN,NaN
"1987-03-31",0.5510001653629026,-44.8768229474684,-0.08250987048590286,0.5851233442652592,0.6216455873407689,1.555,0.21029617991923377,-2.23578866548495,0.5800000000000001,0.925,1.8585635245,-0.868208964808631,0.8560484197130735,0.25749999999999984,NaN,NaN,NaN,NaN,NaN,NaN
"1987-06-30",0.8496511800064499,-44.595408827635374,0.06586175780704528,0.6521031511544706,0.9492768889459491,1.6625,1.3887699573321477,0.8163020277524025,0.4812500000000002,NaN,2.11110634925,1.304585152838428,1.3067072894083487,0.1837500000000003,NaN,NaN,NaN,NaN,NaN,NaN
"1987-09-30",0.6070472812880201,-43.959600856176806,0.30268487819414824,0.7360521927301633,0.881324222961144,1.71,1.0682300029695835,0.9892823966915931,0.4837499999999997,NaN,2.235225,0.15017338813254558,1.1910996994104806,0.1962499999999996,NaN,NaN,NaN,NaN,NaN,NaN
